"","gene_id","S00CWT11","S00D1D11","S00D2B11","S00D3911","S00D4711","S00D5511","S00XUN11"
"55085","ENSG00000274062.1",0,0,0,0,0,0,0
"55086","ENSG00000274064.1",0,0,0,1,1,0,1
"55087","ENSG00000274065.1",0,0,0,0,0,0,0
"55088","ENSG00000274066.1",0,0,0,0,0,0,0
"55089","ENSG00000274067.1",0,4.46,9.48,2,0,0,0
"55090","ENSG00000274068.1",3,0,0,1.04,1.01,1.04,1.67
"55091","ENSG00000274070.1",208.19,35.1,70.26,90.31,65.3,151.57,118.68
"55092","ENSG00000274072.1",0,0,0,0,0,0,0
"55093","ENSG00000274074.1",0,0,0,0,0,0,0
"55094","ENSG00000274075.1",0,0,0,0,0,0,0
"55095","ENSG00000274076.1",2,1.59,0.25,4.71,0.5,4.02,5.23
"55096","ENSG00000274077.1",0,0,0,0,0,0,0
"55097","ENSG00000274079.1",0,0,0,0,0,0,0
"55098","ENSG00000274080.1",0,0,0,0,0,0,0
"55099","ENSG00000274083.1",0,0,0,0,0,0,0
"55100","ENSG00000274086.1",0,0,0,0,0,0,0
"55101","ENSG00000274087.1",0,0,0,0,0,0,0
"55102","ENSG00000274088.1",99.05,173.15,2050.02,314.74,0,0,1347.06
"55103","ENSG00000274090.1",0,0,0,0,0,0,0
"55104","ENSG00000274091.1",0,0,0,0,0,0,0
"55105","ENSG00000274092.1",0,3,0,0,4,0,1
"55106","ENSG00000274093.1",113,177,97,145,100,45,62
"55107","ENSG00000274094.1",0,0,0,0,0,0,0
"55108","ENSG00000274095.1",0,0,0,0,0,0,0
"55109","ENSG00000274096.1",0,0,0,0,0,0,0
"55110","ENSG00000274097.1",0,0,0,0,0,0,0
"55111","ENSG00000274098.1",0,0,0,0,0,0,0
"55112","ENSG00000274099.1",7.04,0,0,0,0,0,0
"55113","ENSG00000274100.1",0,0,0,0,0,0,0
"55114","ENSG00000274102.1",8,0,0,0,0,0,0
"55115","ENSG00000274103.1",0,0,0,0,0,0,0
"55116","ENSG00000274104.1",76,80,120,74,64,103,114
"55117","ENSG00000274105.1",52,27,31,45,16,14,25
"55118","ENSG00000274111.1",0,0,0,0,0,0,0
"55119","ENSG00000274114.1",0,1,0,0,2,0,0
"55120","ENSG00000274115.1",0,0,0,0,0,0,0
"55121","ENSG00000274116.1",0,0,0,0,0,0,0
"55122","ENSG00000274118.1",0,0,0,0,0,0,0
"55123","ENSG00000274121.1",3,2,0,3,0,0,0
"55124","ENSG00000274124.1",1,0,0,0,1,0,0
"55125","ENSG00000274127.1",0,0,0,0,0,0,0
"55126","ENSG00000274128.1",0,0,0,0,0,0,0
"55127","ENSG00000274133.1",0,0,0,0,0,0,0
"55128","ENSG00000274134.1",0,0,0,0,0,0,0
"55129","ENSG00000274135.1",0,0,1,0,0,0,0
"55130","ENSG00000274139.1",0,0,0,0,0,0,0
"55131","ENSG00000274140.1",0,0,0,0,0,0,0
"55132","ENSG00000274141.1",0,0,0,0,0,0,0
"55133","ENSG00000274149.1",0,0,0,0,0,0,0
"55134","ENSG00000274150.1",0,0,0,0,0,0,0
"55135","ENSG00000274151.1",0,0,0,0,0,0,0
"55136","ENSG00000274153.1",0,0,0,0,0,0,0
"55137","ENSG00000274154.1",0,0,0,0,0,0,0
"55138","ENSG00000274155.2",0,0,0,0,0,0,0
"55139","ENSG00000274156.1",23,0,2,3,1,0,3
"55140","ENSG00000274157.1",0,0,0,0,0,0,0
"55141","ENSG00000274159.1",28,23,26,22,12,8,8
"55142","ENSG00000274160.1",0,0,0,0,0,0,0
"55143","ENSG00000274162.1",0,0,1,0,0,0,4
"55144","ENSG00000274164.1",0,0,0,0,0,0,0
"55145","ENSG00000274167.3",0,0,0,0,0,0,0
"55146","ENSG00000274168.1",0,0,0,0,0,0,0
